nodeID,nodeUserID,nodeTime,actionType,videoID,platform
TNVjWdDyRKy3UORwkjKH8g,xo4n0qiBXu-22ogFmwYysA,2019-02-18 23:39:05,tweet,9YFVxWgJKQQ,twitter
8ZlZ92J0Sna4hs5c3JySQQ,DhFxFW0D822LTCfhtZgrzg,2018-07-20 20:50:40,tweet,k7R8ej5OOc8,twitter
ZYg6DQNZGkeqqO1lpMV71g,9rI8gfQ66378MHsvn6SM-g,2018-07-23 10:54:28,tweet,aIlVHV9hmOM,twitter
J-M5aA_zo1fGtq6hs5sADg,7wO1WhvUt-NDows8l-D4_g,2018-04-26 23:58:37,tweet,hnY2hlo0x_M,twitter
_N5-JuMI5uWH4LVMX2xwgw,ejEaZvdC7HuUpmK2WqP_8Q,2018-08-18 05:49:39,tweet,uxJRcFM8-vQ,twitter
xrReV-RqY7zsWCaYWLZc9w,jG4fi6sFUX9BvU5THKOCjQ,2019-03-30 00:13:45,reply,tAmSpf7uDTU,twitter
Q9aHB7XVDsODmKa4H7wC6w,yYvQCpuWp4oom0J2siSsDQ,2018-04-30 18:10:19,tweet,0ZzE6JLChEQ,twitter
AffDmN5RJa6PiRfHyd-2Aw,5sOxUa4zkhsnbOS7c5GYrg,2018-07-22 10:31:18,reply,YG9iMYrcFcY,twitter
JS-SlnwgCM64fwk6AliT1Q,ECyRpr3byLdEDm7Ads1JyA,2018-04-08 06:10:37,tweet,CCmN6X_7kn0,twitter
z8qq1f3fxBjQ7r7TpuiHVA,Fd37hTxzk2oGr12jvmfJ6Q,2018-04-17 02:37:25,tweet,amhn_XH5BdI,twitter
Rz4DCUWrU4MU4dCCVx_-Ag,_hY35FEjoTvkI7wyGXjGnQ,2018-04-12 17:18:23,tweet,OfoHWGPSX1Q,twitter
NE68isqSBKv14RvygvxwNA,bCNYyq4DewGF30wkGL6JpQ,2018-04-12 03:53:17,tweet,yI2s9Ow2snE,twitter
6WD7Y52rKSf2hg55XvbxfQ,Hgl_6IBe9Qgl0IljVPQSeQ,2018-07-22 23:20:34,reply,CCmN6X_7kn0,twitter
6WD7Y52rKSf2hg55XvbxfQ,Hgl_6IBe9Qgl0IljVPQSeQ,2018-04-04 20:37:10,reply,vPRagJKxED4,twitter
XDKnazl9akFuZb-ZlR-H4w,oMGXIqW-30UTMI2C6tIypQ,2018-09-09 00:00:10,tweet,CCmN6X_7kn0,twitter
BqEnE2N_7M72OKG_AU3Hmg,x-hqvbMJMmNuvuX1cNGYBg,2018-07-22 14:14:58,tweet,_gZxGSks8F0,twitter
yhbtzJurAL1Zf4GCtx-o8g,_hY35FEjoTvkI7wyGXjGnQ,2018-04-28 10:46:05,tweet,ytpt4sgoxYI,twitter
xxd-Lzg6-KN3dzj0T2iDQw,u1Mx1qQA1yawJlLQYmqW3w,2018-09-18 11:10:48,tweet,3HCFol7g-FU,twitter
Dc4kJh3ftKp0rMeiABj6cw,KdCF-sTWLn883GWpFrJEJQ,2018-07-24 10:02:55,reply,vPRagJKxED4,twitter
hh9KRW3TU8Gk0JqcUn1lnQ,yVRz0mCSLaHPA2pd2U8I4Q,2018-06-20 12:43:57,tweet,CCmN6X_7kn0,twitter
it_SOrABeahkvfzIe-8zjg,Ld0Xvqy7gybzkfWPc8w6Zg,2018-04-20 13:17:45,tweet,HkHb0E3I80I,twitter
EJIpZDJ_0wPmuDyBJ1vQlg,rBobnEtAYVaPmQmwEkquYw,2018-09-13 23:10:36,tweet,p3wJjK4Kxmo,twitter
353xavCjOvlzU_T2ncJ-lg,ctWdv4ZbzjHO0zBMl3WuKA,2019-02-19 14:53:54,tweet,WPGG3P14WWk,twitter
4jipZbhsyzEVeLS938sapw,O4HQ7FBklqIlK_TpiJiVxg,2018-07-23 00:09:38,tweet,ytpt4sgoxYI,twitter
C4D7EzPLr8AR1Zer1AitvA,lSmQYvUcuGn6oFyjGJduDw,2018-07-23 01:11:43,tweet,p3wJjK4Kxmo,twitter
4z2wTnJ0Mdp4TstBGDEpcg,04NLySd4__Kj01xsu9RaQg,2018-07-22 13:46:16,tweet,T8M0Uq7kheI,twitter
UnTIpKqnSsR2lvMk_O0C6g,lSmQYvUcuGn6oFyjGJduDw,2018-12-20 17:38:50,tweet,3vNwe7yKbwo,twitter
VQWiBhmfHTHlRlE9DF0D3g,z0GNf5MX_Wu-9T7ZZ_BrFA,2018-08-27 23:03:39,reply,4oQTWn1JfeA,twitter
bGhV6tBCJURLDAmGk2kHsw,lSmQYvUcuGn6oFyjGJduDw,2018-07-22 21:49:11,tweet,NQL3rX6xWRg,twitter
LD9BVxmzbubuHnyE-SvVag,za6aDf9Brx393o1v2xHV9w,2018-04-24 05:45:22,tweet,CCmN6X_7kn0,twitter
QqmTYzIQMExei27pUZHdqw,Dl9N8g8MMnQOUNpeBwaj-w,2018-05-21 08:07:32,tweet,N7kr5ddCuuY,twitter
G5iPI_Ie_bs6uqILgY0i-A,Dl9N8g8MMnQOUNpeBwaj-w,2018-04-19 15:02:31,tweet,Ed-__3Vl_aY,twitter
CxjX2gw_l4kexEgOd-Z9EA,Dl9N8g8MMnQOUNpeBwaj-w,2018-12-04 19:47:42,tweet,-ilNuSh1Fgw,twitter
-yXOzGnSs1paJA9tezWuZA,Dl9N8g8MMnQOUNpeBwaj-w,2018-07-23 00:03:20,tweet,8LnVHw96jFs,twitter
PLjN9HCBRG16TbpeiAQDLQ,Lfbkmg9dULxIaFEXJ6mFqQ,2018-11-22 15:20:42,reply,3vNwe7yKbwo,twitter
AUeG4TKGw4C76PuqCzT6CA,Vpj-3w0ofAUkEEIotuSG4A,2018-04-20 23:29:25,reply,OBkn78q_t_Q,twitter
U8ZgXNmvrdpxSMQPjw6a2A,Vpj-3w0ofAUkEEIotuSG4A,2018-05-18 15:02:50,reply,R6ihyRoj4UI,twitter
HO0cZVomx0Xw0t5X02eYsA,U4hQjLVgfheQFFaPN493OA,2018-05-31 14:22:47,tweet,CLRsB_QJvkI,twitter
IyNkZ_1R-J6M3zE7qk0L5g,a0fYqjn3qCvgH6MYNqZRew,2018-12-15 22:54:07,tweet,CCmN6X_7kn0,twitter
qrl9ueYriitXswvCbjt6Qw,a0fYqjn3qCvgH6MYNqZRew,2018-07-28 17:57:58,reply,p3wJjK4Kxmo,twitter
xuNE0ssJis3XlIiGsFg9NQ,a0fYqjn3qCvgH6MYNqZRew,2019-02-27 18:06:28,reply,ytpt4sgoxYI,twitter
RyZ1Kn7TcKBVhdkp5vecOw,a0fYqjn3qCvgH6MYNqZRew,2019-01-16 05:09:01,reply,8xepXc4fw0U,twitter
4f21RiULyvbCxxD73VjgKg,a0fYqjn3qCvgH6MYNqZRew,2018-09-13 18:00:30,reply,R6ihyRoj4UI,twitter
hQEgUnLhhaxZtQ1HR1h0_A,a0fYqjn3qCvgH6MYNqZRew,2018-08-07 14:01:21,reply,CCmN6X_7kn0,twitter
4sSFQ4jWgbRFJF-pESr-HQ,a0fYqjn3qCvgH6MYNqZRew,2018-04-17 18:51:41,tweet,CCmN6X_7kn0,twitter
zRxUD7Zy2ovqqmuo4Oj_FQ,a0fYqjn3qCvgH6MYNqZRew,2018-10-29 21:25:07,reply,CCmN6X_7kn0,twitter
r8oYAkISN2w_OJatXWt8rg,a0fYqjn3qCvgH6MYNqZRew,2018-07-22 17:10:06,reply,7edMjIwLg14,twitter
S8H3V0KWgHX9p-FydwTidA,a0fYqjn3qCvgH6MYNqZRew,2018-09-10 03:58:37,reply,0EXtHoOi7_4,twitter
fzdGclb9Cd01Dn-qy5Q3rw,a0fYqjn3qCvgH6MYNqZRew,2018-09-07 06:45:54,reply,3vNwe7yKbwo,twitter
OQ9OyUikiqcPnWY4tN5h4Q,lSmQYvUcuGn6oFyjGJduDw,2019-02-19 07:02:09,tweet,9rOL7fYyRQo,twitter
3BKhpbAuForZ-WcqkCK4tA,l0qlYO7_yqgkADgB9VRBSw,2019-04-16 17:52:46,reply,a2dGyBu70Vc,twitter
w1AD2ZyXiwFC4mxnSGONYg,l0qlYO7_yqgkADgB9VRBSw,2018-04-18 04:18:51,reply,thxkhGqTdPg,twitter
NsjmyfyPtbd_oivUfF12UQ,l0qlYO7_yqgkADgB9VRBSw,2019-01-27 02:55:51,reply,tvVaG10AEI0,twitter
ZjA0K82nKzyRXf25MfuDBw,gdJEh-7lA6AaMuvaSrB15A,2018-12-23 13:09:05,tweet,3vNwe7yKbwo,twitter
dmo--z4ZXLogGBXlKYJv8Q,sP3ThY5fUTFgkov3aRpvEg,2018-04-30 15:33:19,tweet,3HCFol7g-FU,twitter
DhLu6kvRsqi5FGI-cqW3iw,i2U3dhK1PCvD_KdShNOILQ,2019-03-17 20:09:42,reply,AcbIwXDtSYw,twitter
V1XUs1ZqYK6tz9jotXtAVg,i2U3dhK1PCvD_KdShNOILQ,2018-10-20 08:32:24,reply,nST5TiCd5oc,twitter
nG_nTflWU01HZQ8DmX_1hA,CoG6L4HEJy8o9EFceY3rig,2019-03-25 17:26:41,tweet,3vNwe7yKbwo,twitter
BKbvtKHADJHu2bR--gvrqA,lSmQYvUcuGn6oFyjGJduDw,2019-03-26 00:06:34,tweet,CCmN6X_7kn0,twitter
J2tAt3mrnLkE3M8XMKiIdA,i2U3dhK1PCvD_KdShNOILQ,2019-03-15 18:44:56,reply,3vNwe7yKbwo,twitter
Nh7rFEXf4Z6H4ETXwu1rDw,8c4xEuWEcLaBSu-Jqfgvlw,2019-04-20 18:24:46,reply,jZEC6xfBcPM,twitter
m00NU9BWYcSDIaNj_XQwLQ,8c4xEuWEcLaBSu-Jqfgvlw,2018-05-30 19:12:57,reply,XH11Co4_1kU,twitter
ZsI07xLbfNIEFiFJhH3kBA,GeibXRUXxS1mzv7VgTnlDg,2018-07-29 15:59:58,reply,CCmN6X_7kn0,twitter
7M3YXbp_zgA1h5nZd6TLjg,k_2KDZl-USAd9D_8YzSkWQ,2018-04-13 17:09:37,tweet,CCmN6X_7kn0,twitter
O1kfmM5QlhHFsOVXwx0e3A,aANMABCO6vxOf0HIwQ_kew,2018-04-15 09:00:51,tweet,OfoHWGPSX1Q,twitter
FQeGaaVdKertpOnO5099nw,_hY35FEjoTvkI7wyGXjGnQ,2019-04-08 16:11:53,tweet,sPwkFRwG3vc,twitter
hEdZFsdeE8aubb4J5u_dCA,lSmQYvUcuGn6oFyjGJduDw,2018-04-23 12:19:18,tweet,8LnVHw96jFs,twitter
PTXm9iXOFCim_-fUFTrd1Q,dK2cwCta9ys16EDtXOW3rg,2018-08-06 15:39:40,tweet,CCmN6X_7kn0,twitter
maES--Q60wTdox3i8hJgUw,GLClTYqS2Zb65uoA5NnGww,2018-08-03 11:09:31,tweet,Ed-__3Vl_aY,twitter
gAJDR91fb6uoe0s4a641SA,lSmQYvUcuGn6oFyjGJduDw,2018-04-15 10:05:08,tweet,4oQTWn1JfeA,twitter
lVuhhQ3uyewDaixu1aLtOg,Z_FtHnpAwGdf3iBRkHOtBw,2018-05-12 06:12:21,tweet,CCmN6X_7kn0,twitter
YtOXKRS9laooo4TEIIvOIg,Z_FtHnpAwGdf3iBRkHOtBw,2018-12-30 14:12:34,tweet,m1_rO3F_jmQ,twitter
MdidoRynTmrvpC0VptRXvA,paaVvMDXPEF8t5JNSU8APw,2018-07-22 13:30:14,tweet,CCmN6X_7kn0,twitter
GL3OzTyavVIWPz3zA7NDeA,kYac3kxDW20C02dgekTbtQ,2018-06-21 07:37:00,tweet,yFuJlqKIITw,twitter
wbq-wDhVY-JbaqeJMobl9A,ocP9_ArpO1GsZFtDj2optw,2018-04-11 17:20:08,tweet,3vNwe7yKbwo,twitter
MCf9XkvTYRSxvc36uxPoow,2ppwvtiMQnIcUkAMX3FWAg,2018-09-27 14:12:42,tweet,JifBie5ZuuA,twitter
xXO-H6MQdll0F0CbQqpWbw,7t2ODJ3-kpQg6aoxnCjQeQ,2018-05-05 11:01:37,tweet,3vNwe7yKbwo,twitter
hpKQg2aV-YW9PvIAYhhO5w,xnq1ahbAyCzIi0mk_dLfiQ,2018-04-08 19:40:13,tweet,X27B0yuazGo,twitter
I2jt3gpzLoJE4hUo2SnFBw,n12qCOVxfdmiFKcSu8L6tw,2018-04-12 02:30:49,reply,vFyqYmWb7h0,twitter
qSuNpcWxBiIku1Bt3rhzYg,O_-cRxYptp4H0Fji6_ytgA,2018-07-23 00:31:39,reply,3HCFol7g-FU,twitter
7ckzm0PmlVoaadjiSx_n4w,qzggmJaUP8lNXK1R752l4A,2018-10-15 09:39:54,tweet,tvVaG10AEI0,twitter
4pJmjh4HFxcpJ-2LwPNuKg,qX9_rF387JDkiktKuj9jFQ,2018-04-26 19:11:08,reply,CCmN6X_7kn0,twitter
tqYev7IqRf2aoGcXu15EYw,lSmQYvUcuGn6oFyjGJduDw,2018-04-08 17:02:16,tweet,dSG0sZSuanA,twitter
UpPk0qzs--80ZNXJzBy31g,6EQj6PFqKyucSYoYd6o-8w,2018-12-21 02:12:10,tweet,CYflh9ltqDY,twitter
lJgp8K1ujBLXzzGit1aNHQ,ysFGY3adq0x4lmaXjMOO_Q,2018-04-16 03:29:29,reply,R6utDs1b_TU,twitter
Dc4YgLwBlUUcGuq60FU6Lg,ysFGY3adq0x4lmaXjMOO_Q,2019-02-16 16:56:41,quote,CCmN6X_7kn0,twitter
B4IZYrKHFWNS0LThiMMLew,XBwHtDRKMNB7sNwOxBqUyw,2018-08-04 22:49:32,tweet,CLRsB_QJvkI,twitter
XU6BTxv7u3bFEEl2xO4H1g,0lSLWpb4qPLDok0npde70w,2018-05-15 21:35:05,reply,SNUecbxGLno,twitter
Dy7EzyEn_M_bUSGF_MuErQ,HMC00qsTXbIxI1EYuc4T_A,2018-05-07 12:45:24,tweet,CCmN6X_7kn0,twitter
Zw3XOF680jaTJ56yOWkXHw,-6O1fL7BBFFalYwAFByFjQ,2018-04-15 14:36:13,tweet,DPgOnD0n9uw,twitter
DVJKlx_eWe5gCmm1X8sZpQ,ejEaZvdC7HuUpmK2WqP_8Q,2018-09-12 09:22:17,tweet,3vNwe7yKbwo,twitter
mvYpIRe7hKDhj6KKxoPmMA,rELIypQ4Gom1UuKy7JsgNA,2019-04-30 20:30:16,reply,4Q34zjShLSU,twitter
wj2lDsFhtvoIdMdApdJL2A,i2U3dhK1PCvD_KdShNOILQ,2019-02-18 05:33:46,reply,DPgOnD0n9uw,twitter
Pdzj8al3Y9909C-o7URLxw,dK2cwCta9ys16EDtXOW3rg,2019-04-08 02:05:30,tweet,3HCFol7g-FU,twitter
8M7ykSCzqZa3_8We_yEu8w,53chyedhbipdRtPkNvq1fA,2019-01-27 16:38:43,reply,WPGG3P14WWk,twitter
uTsvhTn-7aDmQQbfLK4ibA,5v8mz_92Jkfi-cmGTnf6pw,2018-04-15 14:18:55,tweet,CCmN6X_7kn0,twitter
naRbE3gs6xPeD6orviLMZQ,5v8mz_92Jkfi-cmGTnf6pw,2018-10-13 20:45:20,tweet,7ohNSikrJfI,twitter
d8jxp4SJn6ODaKwAJKflEA,J2-62fifFugNwGuh4PLe0w,2019-01-26 01:25:41,tweet,qFfGmTgaa0M,twitter
vL5fgg1FvDxP9LU0SNamdQ,KJ_JBdUM20IME8nh_MpCiw,2018-07-10 04:25:04,tweet,DPgOnD0n9uw,twitter
hFaDTGeF-RDAKKtRRIOt9g,_gmfFvCEl5G15H_28ddleA,2018-09-13 12:06:04,tweet,uy-n2IaA1lM,twitter
zVipxJ55pOtNMBzUdasDPw,UhYsd5C1h7psdxTewrPWlA,2018-04-27 15:16:48,tweet,JI7DZ6VtOCA,twitter
DyRF-wajB5iWfuV2fT0ZsA,HLQVYUmo3bM1t39XWUZ3kQ,2018-04-18 21:12:15,tweet,Jq4LEIO740A,twitter
E8MOkz-T9wxwrZ-nOHusoA,XPDFAYFMekBYW_I2H8v3Kg,2018-12-20 21:06:57,tweet,PjD0uPjEijg,twitter
L1M_knH41hXDIlBCwjdnEQ,9KpmJSKmLoz8B4O5_TO6lg,2019-01-23 01:11:22,tweet,8TKr4gfR8wM,twitter
ikvmGLP6P14yAWMP0N2t6A,NIMKFd-o4ISB8i0UHT0XaA,2018-04-11 17:49:36,tweet,nFpgkhfAl3k,twitter
4IlZS2daObM8J5JU-qP4Zg,6fXx3HksGHonJqFcdig7NA,2018-09-13 02:39:47,tweet,p3wJjK4Kxmo,twitter
oMFXoJRnOoIAveHjMTzK1Q,Q0XyLx_DC5OvVfQ7wb15xQ,2018-04-18 21:34:24,tweet,yFuJlqKIITw,twitter
ILal3rLjaoR0nv6kWQvl1Q,LFnPrXHvJAwfuazDWMo_UQ,2018-05-30 18:09:30,tweet,Pu0Rb5tkITY,twitter
wDmdg3LvcY4XNfCcrOpt5g,lSmQYvUcuGn6oFyjGJduDw,2018-12-20 14:13:21,tweet,sjp7c_6xjqs,twitter
9iKW6rMW7lshxWzlOx4keQ,lSmQYvUcuGn6oFyjGJduDw,2019-03-03 23:56:59,tweet,4Ce_JuOWkkc,twitter
MykJpTsjs9ZPjH52_UWbIw,04NLySd4__Kj01xsu9RaQg,2018-09-22 11:58:01,tweet,5k6hSS6xBTw,twitter
lAEWKYCW7zt0z2kWFY6d5g,lSmQYvUcuGn6oFyjGJduDw,2018-08-04 21:03:33,tweet,3HCFol7g-FU,twitter
W-xLkgX2cJjHiCKk8lZptg,VdpexJ20I5k3fgKAWE9vuw,2018-07-22 21:23:55,reply,YN9EVXtSyrI,twitter
-UlzPkIw6N61DVwSX4JERg,Br9REyFgOpoq6vi88mz1Mw,2018-04-16 17:59:12,tweet,WPGG3P14WWk,twitter
8IzBNhXs2DrYvGWRKWTylA,Br9REyFgOpoq6vi88mz1Mw,2018-07-29 00:50:56,tweet,DPgOnD0n9uw,twitter
2Dk8rOHVGVQ8jlWedLOLjw,fIR8QcB0wHhtpdlwKd4iCg,2018-06-15 18:17:02,tweet,3vNwe7yKbwo,twitter
Dj9xVCRGPOFrm2s1VfSVDw,a0fYqjn3qCvgH6MYNqZRew,2018-12-25 13:31:55,tweet,CCmN6X_7kn0,twitter
xKZHnFs5KaU-h_DydnUBbg,lSmQYvUcuGn6oFyjGJduDw,2018-04-13 03:28:48,tweet,4oQTWn1JfeA,twitter
t1eY6agx4ou3QSLX5NGOjw,Br9REyFgOpoq6vi88mz1Mw,2018-09-12 23:27:42,tweet,5k6hSS6xBTw,twitter
1kwdhvfAuDFQKyUj9xqpSw,paaVvMDXPEF8t5JNSU8APw,2018-08-31 07:15:23,tweet,amtWcEq1XHQ,twitter
7ZMYxq7NSxaxatM7OBL_4A,Ga2gBOnX0d5_gTVXL8Q5rQ,2019-01-27 16:38:11,tweet,DPgOnD0n9uw,twitter
PfXtZuiBzSWYJdyA1VZp3g,0BqHj_fMuh2tISkYT9qPxQ,2018-04-27 03:23:50,tweet,tvVaG10AEI0,twitter
OBZDc8T_4f72mo1u8AGDiQ,7AT4azFv94vuuLFx28aR-w,2018-04-11 02:23:44,tweet,UlONZ01SV5w,twitter
RR4wb3RLUBDwPoHs_Tl2mQ,lSmQYvUcuGn6oFyjGJduDw,2018-05-03 19:43:57,tweet,OBkn78q_t_Q,twitter
qsr_S9bSF292CC7p50iJbA,3E37sdcopZhvjTwKcpAvKw,2018-05-14 05:55:42,tweet,fl2GLhevruQ,twitter
61VPzTkY9L_8NH7I_XNMAw,6o6NRcXoeF0wSxqVUbnlsQ,2018-04-16 15:42:03,tweet,3vNwe7yKbwo,twitter
jJ-R77ABCe_fTVQ23-oavQ,umaPoiGF_XKvZDaxJjVzvg,2018-09-13 17:39:15,tweet,qFfGmTgaa0M,twitter
Af5xHQRSiSDX7ehnR83W3A,Oep1o9CCD7d3HlDdAN5mnQ,2018-05-24 19:26:24,tweet,J2mWdvgCOqs,twitter
uO3c3Mt4kfTH0EMZff7WaQ,LAEbvsbvGIDgcnGDsrlpag,2018-05-23 14:13:16,tweet,EG6gb31VJHA,twitter
BOh4W99d_vZmDA0OfTKavw,AzNy4OigmnhvF89Rd00_jA,2018-04-14 13:19:53,tweet,yFuJlqKIITw,twitter
ru8uQsB8-6_rcei2teKF7Q,imt7LuxDSlN1eeWRmxCqvg,2018-05-04 20:24:36,tweet,3vNwe7yKbwo,twitter
f0e_ssZNmztRszx6N_ezog,-b1SIf4XZRS4BfnErNq9vg,2018-04-24 19:53:03,tweet,DPgOnD0n9uw,twitter
kg5x2fu9xs3QHVBy-y-HZA,NRdc5fxzpjS-pmLmRuFw3g,2019-01-12 15:58:17,tweet,CCmN6X_7kn0,twitter
D6-2Tk47WlTFSfdhpSWr-A,QPBPALbdUqY_P0gjc-ugmw,2018-05-10 22:53:58,tweet,pbe97rPRbWc,twitter
M9iy7I04Boj2ENJeLE_Srw,lSmQYvUcuGn6oFyjGJduDw,2018-05-23 14:56:38,tweet,3vNwe7yKbwo,twitter
wH0x7C_I17R5x9ens4xNhA,XI_COd6XBbSW9qd20cYnwg,2018-09-16 13:35:04,tweet,uHfUiw1d1tg,twitter
vV61wUWvIxC6QrkFKRd3_w,85_DxSd_gaKRbaGHnmQuTg,2018-08-29 10:37:51,reply,-ilNuSh1Fgw,twitter
rySwSSC-G0ndnk6Phn9xig,-uwbFD6PU0Fj8I2L37qgIw,2018-04-15 03:27:17,tweet,CLRsB_QJvkI,twitter
3vPGIgYbG1aSKy2DBbFmYA,jSpJvthBxVBq0Zo50PLLUA,2019-02-06 23:57:04,reply,CCmN6X_7kn0,twitter
Q91aXdEd0wthfB5cDHpPSQ,lSmQYvUcuGn6oFyjGJduDw,2018-04-12 19:24:04,tweet,vpjO6yDglNs,twitter
H8may5N_1B7q7vrg5sqP1w,nd1Ako5CL_wtnGt1h_vxAA,2018-07-22 17:03:13,reply,0yG0aeniwhE,twitter
crlp0VSqj6qREYqKmzaT7Q,WGwWpV1KwOTZ6YJOheoLFQ,2019-01-26 10:57:33,reply,PGXAGlo2IpA,twitter
hOCReKHVPqe2A_SApDgF-w,WGwWpV1KwOTZ6YJOheoLFQ,2018-04-22 03:08:27,reply,CCmN6X_7kn0,twitter
yV5ZHlEDJgoum5N_OfecdQ,ZzpOTHf-a7vtmxOllCTnLw,2018-05-05 07:09:18,reply,5OtT5jv7DA8,twitter
VE5hKCJSPAgHtOsANJbmkg,ChAg3GI7tmEatrNv4Jp4tw,2018-05-05 07:38:04,reply,N2JgopKUr7I,twitter
JgbRQQrK9M2pD6OAvpEbzw,MXdw76nEUd2-ykXzdptBqA,2018-04-20 09:41:41,tweet,0ZzE6JLChEQ,twitter
yw8D73kzv760pJjYzTCeCg,sPjRzCxcIv64g1CagjGnJw,2018-04-08 17:09:47,tweet,3vNwe7yKbwo,twitter
LxWgTbnPjf2-PjIWIZRfKw,l0qlYO7_yqgkADgB9VRBSw,2018-06-15 08:27:40,reply,CCmN6X_7kn0,twitter
-h42RW9ea3Pn8LHS2ZLFHw,lSmQYvUcuGn6oFyjGJduDw,2018-07-23 19:17:54,tweet,8LnVHw96jFs,twitter
pCjAOXeFlmjudmOvqWED6Q,qzggmJaUP8lNXK1R752l4A,2019-04-11 12:43:19,tweet,ijXYoBTHues,twitter
fQKsg_xp15qWzIk9E8l9Qg,u2RE9KJwOF3V3rzVFmqSiA,2018-07-22 14:13:29,tweet,CCmN6X_7kn0,twitter
8j5XQiMAOFU73fbP6dWsoA,bsT9w5ncQulQ1pvA9dwnlg,2018-04-14 21:58:37,tweet,DCu8mNC1JyE,twitter
mgLZhLDIj74oEPOyngfR0g,xehaYh_RDp2f3K8-aNoZOw,2018-04-16 18:52:16,tweet,3vNwe7yKbwo,twitter
dIEaw6IV7A_LU1anuK2iTQ,cBWGpe4daac-xNS1WjepSg,2018-09-25 21:29:12,tweet,9hRy7BPWooo,twitter
6kAZqcI6F0WnYxh5emn9rg,6EQj6PFqKyucSYoYd6o-8w,2018-06-18 18:12:13,tweet,CCmN6X_7kn0,twitter
q7T085tu75wgoXrDUfmqUg,_hY35FEjoTvkI7wyGXjGnQ,2019-04-18 03:38:57,tweet,vv9ZkFwx11s,twitter
vFfPDs8zSHWhfuwZmtWf_g,Q-nXV5CDBYtW2nAH1WdJaw,2018-05-24 11:29:19,reply,b8bIupYSZeU,twitter
TzU40z7cvf1_aISS3eYTkg,3rEVGUheuzNakXhODpu-LQ,2018-07-22 22:16:37,tweet,tvVaG10AEI0,twitter
TwEfddwjGx5U10l05KlabA,ctWdv4ZbzjHO0zBMl3WuKA,2018-04-13 09:48:43,tweet,tvVaG10AEI0,twitter
_KuS8YwfCOh7y_Kwu63XUQ,oMGXIqW-30UTMI2C6tIypQ,2018-05-10 21:34:10,tweet,8TKr4gfR8wM,twitter
-W3utVauKUVyApb_Or28AA,l0qlYO7_yqgkADgB9VRBSw,2018-07-22 14:11:09,reply,CCmN6X_7kn0,twitter
gn5ECU_DSu4Szy9QWnfiPQ,i2U3dhK1PCvD_KdShNOILQ,2018-04-15 07:35:23,reply,8aAaReVn2I4,twitter
jPoEA8f7NiKR8PVBU4sNEA,wPhRd3u1PK2HfcGhIvEKmw,2018-04-17 23:51:33,tweet,N2oCyYasr6Y,twitter
fZTCBDdvGC1kAjD3eSPqAw,-uwbFD6PU0Fj8I2L37qgIw,2018-11-11 20:01:47,tweet,OBkn78q_t_Q,twitter
pPXzdakSqMNtXWQt_hv1AA,7JO128aD48ZYPplrtMCQKg,2018-04-11 13:41:02,quote,-GOVSjwtAT0,twitter
AljMYcRBggveeW1fh2t7Zg,MXdw76nEUd2-ykXzdptBqA,2018-06-25 21:29:20,reply,4oQTWn1JfeA,twitter
2r-ezJSA-7Tt0QD7hckGaw,MXdw76nEUd2-ykXzdptBqA,2018-07-22 18:12:08,reply,yaZRZo9FGQI,twitter
NKcA05kx2JTIvVMUqqN03A,Y3gq2EVFnjjxcOjuQhJnaQ,2018-07-23 05:32:57,reply,0EXtHoOi7_4,twitter
fWsDezWLjAstnAJddbDubw,Y3gq2EVFnjjxcOjuQhJnaQ,2019-03-12 01:59:49,tweet,aprbGp3Ov_E,twitter
x3ovF6BdJ80rOm9MhKb98w,Y3gq2EVFnjjxcOjuQhJnaQ,2019-02-17 07:04:36,tweet,DPgOnD0n9uw,twitter
lQYuaJYlNr7iPfdxR3j5Mg,JK0M7sadIOo_jKKUtCPJbg,2019-01-01 22:23:51,tweet,N7kr5ddCuuY,twitter
oQ1NUxSjNeamBu2rA2hG-g,paOg3GntnVmg6jU1dSw_uA,2019-02-17 10:35:25,tweet,CCmN6X_7kn0,twitter
q23izjZEaKfNbIoIsBj7FA,-uwbFD6PU0Fj8I2L37qgIw,2018-04-21 11:04:43,tweet,zwQvinmry5U,twitter
j59oAeVDgnprl4ixlMmv7w,SGUOCOO9q95ZfxLb6D1rbQ,2018-08-26 23:00:36,tweet,thxkhGqTdPg,twitter
OC-KDVhqisyCWOAJsMoGVw,5hBVs8jS6_vCAFsHOjvKcA,2018-05-04 18:37:18,tweet,tvVaG10AEI0,twitter
CHwi1jq9lF6kFIZSzU_zEQ,tK0K7O7nh4qE4uFho0mCMQ,2019-02-19 17:33:02,tweet,J2mWdvgCOqs,twitter
dAne1MaCs5KZll8zofYe9g,N_1isYHGqyoBJUmFyiLQPQ,2018-07-22 22:34:44,reply,zsEEzbkkH00,twitter
Itus_dCPKJM46dKfHUUjgw,Q-nXV5CDBYtW2nAH1WdJaw,2018-12-01 23:57:04,reply,CCmN6X_7kn0,twitter
LZqqHhkpKBp6J6DXkQzSEw,3OPTVQRawQ5kqa9YCgcf6w,2018-04-20 15:29:49,tweet,3vNwe7yKbwo,twitter
jiwLsrvH3mIJjPCjj5ZJVw,j7H000Swm2L7ybRDPTPYLg,2018-07-23 13:39:08,reply,p3wJjK4Kxmo,twitter
ZUNPH6Z3pqlL2_gftf2dJA,5szfbuCoPcqgHs9zlFJ7UA,2018-04-17 07:03:24,tweet,nST5TiCd5oc,twitter
